sd_weight,de_weight
0.0859878268199018,0.21935343216643827
0.09016488297866533,0.08033627515959117
0.08696709356383846,0.05110331234075285
0.0832834947040222,0.03479977439368302
0.08793642053234983,0.027142975002062537
0.08164801387792944,0.013254371122391428
0.08962933388639409,0.054354908774978276
0.10982899622716645,0.23623188405797102
0.09542902030401332,0.09517543859649123
0.08916247644160617,0.04950495049504951
0.09652378749495386,0.04782608695652174
0.08387172453685482,0.02248864668483197
0.08489265567115276,0.02235294117647059
0.08328055563221885,0.018633540372670808
0.08239607368946827,0.02574257425742574
0.08559565437843582,0.06388642413487133
0.08339280020639415,0.05129482071713148
0.08182060477289424,0.030876494023904383
0.08387172453685482,0.02248864668483197
0.0826226468823968,0.07597058091206833
0.08322389811759887,0.032194099930785494
0.08164513093670561,0.03630758976922436
0.08539528754595106,0.05404339250493097
0.08193778714785414,0.01868632660602115
0.08342511771831254,0.013566217261204317
0.08396561178355494,0.04646568924271151
0.09050310407180882,0.2686084142394822
0.10507988539380986,0.06857142857142857
0.08761607936171568,0.18285714285714286
0.0833748037425049,0.01904761904761905
0.09707813623388087,0.047619047619047616
0.08193805709293216,0.020227560050568902
0.08989370779677466,0.17965367965367965
0.09323960614383532,0.027317073170731707
0.08884424078410716,0.1858297078931013
0.09373858403770384,0.015075788611224907
0.08946479249764137,0.024498156493240476
0.09494589499574882,0.10283110966482265
0.0913826567549804,0.016058992216304795
0.0843828611695719,0.04170421958213847
0.08977912379591954,0.1143131604226705
0.09460199317520758,0.08566433566433566
0.08705876857971896,0.056241426611796985
0.09369695470687675,0.09878682842287695
0.08432412514658004,0.040345821325648415
0.0869251812709081,0.16449086161879894
0.09087138864885984,0.1239193083573487
0.08690330352993542,0.042234097569384586
0.08157246306794795,0.015514566454059645
0.08546072849186315,0.04912946043785554
0.08355151694601395,0.26926392001379074
0.08277701565613567,0.014135493880365455
0.08461798411101662,0.012756421306671263
0.08234356941793433,0.012950356964967625
0.08170139501097565,0.018678399468703304
0.08690330352993542,0.042234097569384586
0.08663479620673067,0.018466120625465376
0.08589323351685348,0.06390124353272215
0.08387032034302432,0.0640800175862827
0.0862874068734118,0.11481757259865971
0.08188133091746791,0.03179448994787788
0.08713244831250978,0.049512570548999484
0.08828349813656067,0.07545045045045046
0.08609395856203673,0.036548693037242654
0.08663479620673067,0.018466120625465376
0.08633922101216895,0.09284227671703918
0.08434489731707591,0.030015392508978965
0.08351465005691527,0.03201415701415702
0.08157246306794795,0.015514566454059645
0.08589323351685348,0.06390124353272215
0.08999972500092826,0.0400290460197876
0.08251225346826564,0.04027706516162134
0.08662109168770624,0.022683397683397683
0.08286520813024824,0.03250057830210502
0.1023506965412358,0.04814814814814815
0.08915524940777778,0.025925925925925925
0.10692528394476862,0.12222222222222222
0.1101530718220858,0.07037037037037037
0.09608519320200025,0.13043478260869565
0.08975480413072967,0.2381309814224057
0.0901640719452875,0.01673860011259148
0.09044096324374472,0.06093075623944455
0.0890784931994787,0.05100158982511924
0.0877436941301678,0.052317507975229875
0.08474473651332955,0.024171260173153564
0.09178401084217194,0.05263485735642207
0.08708471433494114,0.06373181707189451
0.08822079152326602,0.13581732995055465
0.0901640719452875,0.01673860011259148
0.08670581774822066,0.029093799682034977
0.0829117481806041,0.03498212929869072
0.090011037340366,0.03578547402516507
0.083366238957267,0.034534482157184215
0.08638831241714286,0.10455764075067024
0.08791788609938063,0.02046783625730994
0.08477226963227423,0.017543859649122806
0.08202694574740857,0.017391304347826087
0.08420965293374252,0.06453352507639763
0.0832069705443071,0.05331312853010056
0.08883745919440618,0.13748450199752033
0.0859707541398791,0.054786707093752815
0.08731234311002155,0.08565961278703287
0.0874261867717471,0.019484319597920755
0.08461746181807765,0.03116087778811804
0.08902070419802993,0.017758664305590692
0.08596930253451227,0.07159797064032902
0.0895832891647318,0.10568662211918724
0.08202138887792161,0.022364652938769942
0.08346149332356836,0.04404745670257739
0.08205491039575478,0.04323922734026746
0.08385419852602768,0.31300699300699303
0.08465096574126409,0.020200989644442176
0.08818723907081036,0.02259858184971688
0.08402744180139811,0.01882364944141203
0.08621264128227041,0.0307664982633407
